archetype,scenario,seed,year,spyPosts,freeSpies,spyTech
passive,easy,42,9,0,0,0
passive,easy,42,10,0,0,0
passive,easy,42,11,0,0,0
passive,easy,42,12,0,0,0
passive,easy,42,13,0,0,0
passive,easy,42,14,0,0,0
passive,easy,42,15,0,0,0
passive,easy,42,16,0,0,0
passive,easy,42,17,0,0,0
passive,easy,42,18,0,0,0
passive,easy,42,19,0,0,0
passive,easy,42,20,0,0,0
passive,easy,42,21,0,0,0
passive,easy,42,22,0,0,0
passive,easy,42,23,0,0,0
passive,easy,42,24,0,0,0
conquest,easy,7,1,0,0,0
conquest,easy,7,2,0,0,0
conquest,easy,7,3,0,0,0
conquest,easy,7,4,0,0,0
conquest,easy,7,5,0,0,0
conquest,easy,7,6,0,0,0
conquest,easy,7,7,0,0,0
conquest,easy,7,8,0,0,0
conquest,easy,7,9,0,0,0
conquest,easy,7,10,0,0,0
conquest,easy,7,11,0,0,0
conquest,easy,7,12,0,0,0
conquest,easy,7,13,0,0,0
conquest,easy,7,14,0,0,0
conquest,easy,7,15,0,0,0
conquest,easy,7,16,0,0,0
conquest,easy,7,17,0,0,0
conquest,easy,7,18,0,0,0
conquest,easy,7,19,0,0,0
conquest,easy,7,20,0,0,0
conquest,easy,7,21,0,0,0
conquest,easy,7,22,0,0,0
conquest,easy,7,23,0,0,0
conquest,easy,7,24,0,0,0
conquest,easy,7,25,0,0,0
conquest,easy,7,26,0,0,0
conquest,easy,7,27,0,0,0
conquest,easy,7,28,0,0,0
conquest,easy,7,29,0,0,0
conquest,easy,19,1,0,0,0
conquest,easy,19,2,0,0,0
conquest,easy,19,3,0,0,0
conquest,easy,19,4,0,0,0
conquest,easy,19,5,0,0,0
conquest,easy,19,6,0,0,0
conquest,easy,19,7,0,0,0
conquest,easy,19,8,0,0,0
conquest,easy,19,9,0,0,0
conquest,easy,19,10,0,0,0
conquest,easy,19,11,0,0,0
conquest,easy,19,12,0,0,0
conquest,easy,19,13,0,0,0
conquest,easy,19,14,0,0,0
conquest,easy,19,15,0,0,0
conquest,easy,19,16,0,0,0
conquest,easy,19,17,0,0,0
conquest,easy,19,18,0,0,0
conquest,easy,19,19,0,0,0
conquest,easy,19,20,0,0,0
conquest,easy,19,21,0,0,0
conquest,easy,19,22,0,0,0
conquest,easy,19,23,0,0,0
conquest,easy,42,1,0,0,0
conquest,easy,42,2,0,0,0
conquest,easy,42,3,0,0,0
conquest,easy,42,4,0,0,0
conquest,easy,42,5,0,0,0
conquest,easy,42,6,0,0,0
conquest,easy,42,7,0,0,0
conquest,easy,42,8,0,0,0
conquest,easy,42,9,0,0,0
conquest,easy,42,10,0,0,0
conquest,easy,42,11,0,0,0
conquest,easy,42,12,0,0,0
conquest,easy,42,13,0,0,0
conquest,easy,42,14,0,0,0
conquest,easy,42,15,0,0,0
conquest,easy,42,16,0,0,0
conquest,easy,42,17,0,0,0
conquest,easy,42,18,0,0,0
conquest,easy,42,19,0,0,0
conquest,easy,42,20,0,0,0
conquest,easy,42,21,0,0,0
conquest,easy,42,22,0,0,0
conquest,easy,42,23,0,0,0
conquest,easy,42,24,0,0,0
conquest,easy,42,25,0,0,0
faith,easy,7,1,0,0,0
faith,easy,7,2,0,0,0
faith,easy,7,3,0,0,0
faith,easy,7,4,0,0,0
faith,easy,7,5,0,0,0
faith,easy,7,6,0,0,0
faith,easy,7,7,0,0,0
faith,easy,7,8,0,0,0
faith,easy,7,9,0,0,0
faith,easy,7,10,0,0,0
faith,easy,7,11,0,0,0
faith,easy,7,12,0,0,0
faith,easy,7,13,0,0,0
faith,easy,7,14,0,0,0
faith,easy,7,15,0,0,0
faith,easy,7,16,0,0,0
faith,easy,7,17,0,0,0
faith,easy,7,18,0,0,0
faith,easy,7,19,0,0,0
faith,easy,19,1,0,0,0
faith,easy,19,2,0,0,0
faith,easy,19,3,0,0,0
faith,easy,19,4,0,0,0
faith,easy,19,5,0,0,0
faith,easy,19,6,0,0,0
faith,easy,19,7,0,0,0
faith,easy,19,8,0,0,0
faith,easy,19,9,0,0,0
faith,easy,19,10,0,0,0
faith,easy,19,11,0,0,0
faith,easy,19,12,0,0,0
faith,easy,19,13,0,0,0
faith,easy,19,14,0,0,0
faith,easy,19,15,0,0,0
faith,easy,19,16,0,0,0
faith,easy,19,17,0,0,0
faith,easy,19,18,0,0,0
faith,easy,19,19,0,0,0
faith,easy,19,20,0,0,0
faith,easy,19,21,0,0,0
faith,easy,19,22,0,0,0
faith,easy,19,23,0,0,0
faith,easy,19,24,0,0,0
faith,easy,42,1,0,0,0
faith,easy,42,2,0,0,0
faith,easy,42,3,0,0,0
faith,easy,42,4,0,0,0
faith,easy,42,5,0,0,0
faith,easy,42,6,0,0,0
faith,easy,42,7,0,0,0
faith,easy,42,8,0,0,0
faith,easy,42,9,0,0,0
faith,easy,42,10,0,0,0
faith,easy,42,11,0,0,0
faith,easy,42,12,0,0,0
faith,easy,42,13,0,0,0
faith,easy,42,14,0,0,0
faith,easy,42,15,0,0,0
faith,easy,42,16,0,0,0
faith,easy,42,17,0,0,0
faith,easy,42,18,0,0,0
faith,easy,42,19,0,0,0
faith,easy,42,20,0,0,0
faith,easy,42,21,0,0,0
merchant,easy,7,1,0,0,0
merchant,easy,7,2,0,0,0
merchant,easy,7,3,0,0,0
merchant,easy,7,4,0,0,0
merchant,easy,7,5,0,0,0
merchant,easy,7,6,0,0,0
merchant,easy,7,7,0,0,0
merchant,easy,7,8,0,0,0
merchant,easy,7,9,0,0,0
merchant,easy,7,10,0,0,0
merchant,easy,7,11,0,0,0
merchant,easy,7,12,0,0,0
merchant,easy,7,13,0,0,0
merchant,easy,7,14,0,0,0
merchant,easy,7,15,0,0,0
merchant,easy,7,16,0,0,0
merchant,easy,7,17,0,0,0
merchant,easy,7,18,0,0,0
merchant,easy,7,19,0,0,0
merchant,easy,7,20,0,0,0
merchant,easy,7,21,0,0,0
merchant,easy,7,22,0,0,0
merchant,easy,7,23,0,0,0
merchant,easy,7,24,0,0,0
merchant,easy,7,25,0,0,0
merchant,easy,7,26,0,0,0
merchant,easy,7,27,0,0,0
merchant,easy,7,28,0,0,0
merchant,easy,7,29,0,0,0
merchant,easy,7,30,0,0,0
merchant,easy,7,31,0,0,0
merchant,easy,7,32,0,0,0
merchant,easy,7,33,0,0,0
merchant,easy,7,34,0,0,0
merchant,easy,7,35,0,0,0
merchant,easy,7,36,0,0,0
merchant,easy,7,37,0,0,0
merchant,easy,7,38,0,0,0
merchant,easy,7,39,0,0,0
merchant,easy,7,40,0,0,0
merchant,easy,7,41,0,0,0
merchant,easy,7,42,0,0,0
merchant,easy,7,43,0,0,0
merchant,easy,7,44,0,0,0
merchant,easy,7,45,0,0,0
merchant,easy,7,46,0,0,0
merchant,easy,7,47,0,0,0
merchant,easy,7,48,0,0,0
merchant,easy,7,49,0,0,0
merchant,easy,7,50,0,0,0
merchant,easy,7,51,0,0,0
merchant,easy,7,52,0,0,0
merchant,easy,7,53,0,0,0
merchant,easy,7,54,0,0,0
merchant,easy,7,55,0,0,0
merchant,easy,7,56,0,0,0
merchant,easy,7,57,0,0,0
merchant,easy,7,58,0,0,0
merchant,easy,7,59,0,0,0
merchant,easy,7,60,0,0,0
merchant,easy,7,61,0,0,0
merchant,easy,7,62,0,0,0
merchant,easy,7,63,0,0,0
merchant,easy,7,64,0,0,0
merchant,easy,7,65,0,0,0
merchant,easy,7,66,0,0,0
merchant,easy,7,67,0,0,0
merchant,easy,7,68,0,0,0
merchant,easy,7,69,0,0,0
merchant,easy,7,70,0,0,0
merchant,easy,7,71,0,0,0
merchant,easy,7,72,0,0,0
merchant,easy,7,73,0,0,0
merchant,easy,7,74,0,0,0
merchant,easy,7,75,0,0,0
merchant,easy,7,76,0,0,0
merchant,easy,7,77,0,0,0
merchant,easy,7,78,0,0,0
merchant,easy,7,79,0,0,0
merchant,easy,7,80,0,0,0
merchant,easy,7,81,0,0,0
merchant,easy,7,82,0,0,0
merchant,easy,7,83,0,0,0
merchant,easy,7,84,0,0,0
merchant,easy,7,85,0,0,0
merchant,easy,7,86,0,0,0
merchant,easy,7,87,0,0,0
merchant,easy,7,88,0,0,0
merchant,easy,7,89,0,0,0
merchant,easy,7,90,0,0,0
merchant,easy,7,91,0,0,0
merchant,easy,7,92,0,0,0
merchant,easy,7,93,0,0,0
merchant,easy,7,94,0,0,0
merchant,easy,7,95,0,0,0
merchant,easy,7,96,0,0,0
merchant,easy,7,97,0,0,0
merchant,easy,7,98,0,0,0
merchant,easy,7,99,0,0,0
merchant,easy,7,100,0,0,0
merchant,easy,19,1,0,0,0
merchant,easy,19,2,0,0,0
merchant,easy,19,3,0,0,0
merchant,easy,19,4,0,0,0
merchant,easy,19,5,0,0,0
merchant,easy,19,6,0,0,0
merchant,easy,19,7,0,0,0
merchant,easy,19,8,0,0,0
merchant,easy,19,9,0,0,0
merchant,easy,19,10,0,0,0
merchant,easy,19,11,0,0,0
merchant,easy,19,12,0,0,0
merchant,easy,19,13,0,0,0
merchant,easy,19,14,0,0,0
merchant,easy,19,15,0,0,0
merchant,easy,19,16,0,0,0
merchant,easy,19,17,0,0,0
merchant,easy,19,18,0,0,0
merchant,easy,19,19,0,0,0
merchant,easy,19,20,0,0,0
merchant,easy,19,21,0,0,0
merchant,easy,19,22,0,0,0
merchant,easy,19,23,0,0,0
merchant,easy,19,24,0,0,0
merchant,easy,19,25,0,0,0
merchant,easy,19,26,0,0,0
merchant,easy,19,27,0,0,0
merchant,easy,19,28,0,0,0
merchant,easy,19,29,0,0,0
merchant,easy,19,30,0,0,0
merchant,easy,19,31,0,0,0
merchant,easy,19,32,0,0,0
merchant,easy,19,33,0,0,0
merchant,easy,19,34,0,0,0
merchant,easy,19,35,0,0,0
merchant,easy,19,36,0,0,0
merchant,easy,19,37,0,0,0
merchant,easy,19,38,0,0,0
merchant,easy,19,39,0,0,0
merchant,easy,19,40,0,0,0
merchant,easy,19,41,0,0,0
merchant,easy,19,42,0,0,0
merchant,easy,19,43,0,0,0
merchant,easy,19,44,0,0,0
merchant,easy,19,45,0,0,0
merchant,easy,19,46,0,0,0
merchant,easy,19,47,0,0,0
merchant,easy,19,48,0,0,0
merchant,easy,19,49,0,0,0
merchant,easy,19,50,0,0,0
merchant,easy,19,51,0,0,0
merchant,easy,19,52,0,0,0
merchant,easy,19,53,0,0,0
merchant,easy,19,54,0,0,0
merchant,easy,19,55,0,0,0
merchant,easy,19,56,0,0,0
merchant,easy,19,57,0,0,0
merchant,easy,19,58,0,0,0
merchant,easy,19,59,0,0,0
merchant,easy,19,60,0,0,0
merchant,easy,19,61,0,0,0
merchant,easy,19,62,0,0,0
merchant,easy,19,63,0,0,0
merchant,easy,19,64,0,0,0
merchant,easy,19,65,0,0,0
merchant,easy,19,66,0,0,0
merchant,easy,19,67,0,0,0
merchant,easy,19,68,0,0,0
merchant,easy,19,69,0,0,0
merchant,easy,19,70,0,0,0
merchant,easy,19,71,0,0,0
merchant,easy,19,72,0,0,0
merchant,easy,19,73,0,0,0
merchant,easy,19,74,0,0,0
merchant,easy,19,75,0,0,0
merchant,easy,19,76,0,0,0
merchant,easy,19,77,0,0,0
merchant,easy,19,78,0,0,0
merchant,easy,19,79,0,0,0
merchant,easy,19,80,0,0,0
merchant,easy,19,81,0,0,0
merchant,easy,19,82,0,0,0
merchant,easy,19,83,0,0,0
merchant,easy,19,84,0,0,0
merchant,easy,19,85,0,0,0
merchant,easy,19,86,0,0,0
merchant,easy,19,87,0,0,0
merchant,easy,19,88,0,0,0
merchant,easy,19,89,0,0,0
merchant,easy,19,90,0,0,0
merchant,easy,19,91,0,0,0
merchant,easy,19,92,0,0,0
merchant,easy,19,93,0,0,0
merchant,easy,19,94,0,0,0
merchant,easy,19,95,0,0,0
merchant,easy,19,96,0,0,0
merchant,easy,19,97,0,0,0
merchant,easy,19,98,0,0,0
merchant,easy,19,99,0,0,0
merchant,easy,19,100,0,0,0
merchant,easy,42,1,0,0,0
merchant,easy,42,2,0,0,0
merchant,easy,42,3,0,0,0
merchant,easy,42,4,0,0,0
merchant,easy,42,5,0,0,0
merchant,easy,42,6,0,0,0
merchant,easy,42,7,0,0,0
merchant,easy,42,8,0,0,0
merchant,easy,42,9,0,0,0
merchant,easy,42,10,0,0,0
merchant,easy,42,11,0,0,0
merchant,easy,42,12,0,0,0
merchant,easy,42,13,0,0,0
merchant,easy,42,14,0,0,0
merchant,easy,42,15,0,0,0
merchant,easy,42,16,0,0,0
merchant,easy,42,17,0,0,0
merchant,easy,42,18,0,0,0
merchant,easy,42,19,0,0,0
merchant,easy,42,20,0,0,0
merchant,easy,42,21,0,0,0
merchant,easy,42,22,0,0,0
merchant,easy,42,23,0,0,0
merchant,easy,42,24,0,0,0
merchant,easy,42,25,0,0,0
merchant,easy,42,26,0,0,0
merchant,easy,42,27,0,0,0
merchant,easy,42,28,0,0,0
merchant,easy,42,29,0,0,0
merchant,easy,42,30,0,0,0
merchant,easy,42,31,0,0,0
merchant,easy,42,32,0,0,0
merchant,easy,42,33,0,0,0
merchant,easy,42,34,0,0,0
merchant,easy,42,35,0,0,0
merchant,easy,42,36,0,0,0
merchant,easy,42,37,0,0,0
merchant,easy,42,38,0,0,0
merchant,easy,42,39,0,0,0
merchant,easy,42,40,0,0,0
merchant,easy,42,41,0,0,0
merchant,easy,42,42,0,0,0
merchant,easy,42,43,0,0,0
merchant,easy,42,44,0,0,0
merchant,easy,42,45,0,0,0
merchant,easy,42,46,0,0,0
merchant,easy,42,47,0,0,0
merchant,easy,42,48,0,0,0
merchant,easy,42,49,0,0,0
merchant,easy,42,50,0,0,0
merchant,easy,42,51,0,0,0
merchant,easy,42,52,0,0,0
merchant,easy,42,53,0,0,0
merchant,easy,42,54,0,0,0
merchant,easy,42,55,0,0,0
merchant,easy,42,56,0,0,0
merchant,easy,42,57,0,0,0
merchant,easy,42,58,0,0,0
merchant,easy,42,59,0,0,0
merchant,easy,42,60,0,0,0
merchant,easy,42,61,0,0,0
merchant,easy,42,62,0,0,0
merchant,easy,42,63,0,0,0
merchant,easy,42,64,0,0,0
merchant,easy,42,65,0,0,0
merchant,easy,42,66,0,0,0
merchant,easy,42,67,0,0,0
merchant,easy,42,68,0,0,0
merchant,easy,42,69,0,0,0
merchant,easy,42,70,0,0,0
merchant,easy,42,71,0,0,0
merchant,easy,42,72,0,0,0
merchant,easy,42,73,0,0,0
merchant,easy,42,74,0,0,0
merchant,easy,42,75,0,0,0
merchant,easy,42,76,0,0,0
merchant,easy,42,77,0,0,0
merchant,easy,42,78,0,0,0
merchant,easy,42,79,0,0,0
merchant,easy,42,80,0,0,0
merchant,easy,42,81,0,0,0
merchant,easy,42,82,0,0,0
merchant,easy,42,83,0,0,0
merchant,easy,42,84,0,0,0
merchant,easy,42,85,0,0,0
merchant,easy,42,86,0,0,0
merchant,easy,42,87,0,0,0
merchant,easy,42,88,0,0,0
merchant,easy,42,89,0,0,0
merchant,easy,42,90,0,0,0
merchant,easy,42,91,0,0,0
merchant,easy,42,92,0,0,0
merchant,easy,42,93,0,0,0
merchant,easy,42,94,0,0,0
merchant,easy,42,95,0,0,0
merchant,easy,42,96,0,0,0
merchant,easy,42,97,0,0,0
merchant,easy,42,98,0,0,0
merchant,easy,42,99,0,0,0
merchant,easy,42,100,0,0,0
nomad,easy,7,1,0,0,0
nomad,easy,7,2,0,0,0
nomad,easy,7,3,0,0,0
nomad,easy,7,4,0,0,0
nomad,easy,7,5,0,0,0
nomad,easy,7,6,0,0,0
nomad,easy,7,7,0,0,0
nomad,easy,7,8,0,0,0
nomad,easy,7,9,0,0,0
nomad,easy,7,10,0,0,0
nomad,easy,7,11,0,0,0
nomad,easy,7,12,0,0,0
nomad,easy,7,13,0,0,0
nomad,easy,7,14,0,0,0
nomad,easy,7,15,0,0,0
nomad,easy,7,16,0,0,0
nomad,easy,7,17,0,0,0
nomad,easy,7,18,0,0,0
nomad,easy,7,19,0,0,0
nomad,easy,7,20,0,0,0
nomad,easy,19,1,0,0,0
nomad,easy,19,2,0,0,0
nomad,easy,19,3,0,0,0
nomad,easy,19,4,0,0,0
nomad,easy,19,5,0,0,0
nomad,easy,19,6,0,0,0
nomad,easy,19,7,0,0,0
nomad,easy,19,8,0,0,0
nomad,easy,19,9,0,0,0
nomad,easy,19,10,0,0,0
nomad,easy,19,11,0,0,0
nomad,easy,19,12,0,0,0
nomad,easy,19,13,0,0,0
nomad,easy,19,14,0,0,0
nomad,easy,19,15,0,0,0
nomad,easy,19,16,0,0,0
nomad,easy,19,17,0,0,0
nomad,easy,19,18,0,0,0
nomad,easy,19,19,0,0,0
nomad,easy,19,20,0,0,0
nomad,easy,19,21,0,0,0
nomad,easy,19,22,0,0,0
nomad,easy,42,1,0,0,0
nomad,easy,42,2,0,0,0
nomad,easy,42,3,0,0,0
nomad,easy,42,4,0,0,0
nomad,easy,42,5,0,0,0
nomad,easy,42,6,0,0,0
nomad,easy,42,7,0,0,0
nomad,easy,42,8,0,0,0
nomad,easy,42,9,0,0,0
nomad,easy,42,10,0,0,0
nomad,easy,42,11,0,0,0
nomad,easy,42,12,0,0,0
nomad,easy,42,13,0,0,0
nomad,easy,42,14,0,0,0
nomad,easy,42,15,0,0,0
nomad,easy,42,16,0,0,0
nomad,easy,42,17,0,0,0
nomad,easy,42,18,0,0,0
nomad,easy,42,19,0,0,0
nomad,easy,42,20,0,0,0
nomad,easy,42,21,0,0,0
nomad,easy,42,22,0,0,0
nomad,easy,42,23,0,0,0
nomad,easy,42,24,0,0,0
builder,easy,7,1,0,0,0
builder,easy,7,2,0,0,0
builder,easy,7,3,0,0,0
builder,easy,7,4,0,0,0
builder,easy,7,5,0,0,0
builder,easy,7,6,0,0,0
builder,easy,7,7,0,0,0
builder,easy,7,8,0,0,0
builder,easy,7,9,0,0,0
builder,easy,7,10,0,0,0
builder,easy,7,11,0,0,0
builder,easy,7,12,0,0,0
builder,easy,7,13,0,0,0
builder,easy,7,14,0,0,0
builder,easy,7,15,0,0,0
builder,easy,7,16,0,0,0
builder,easy,7,17,0,0,0
builder,easy,7,18,0,0,0
builder,easy,7,19,0,0,0
builder,easy,7,20,0,0,0
builder,easy,7,21,0,0,0
builder,easy,7,22,0,0,0
builder,easy,7,23,0,0,0
builder,easy,7,24,0,0,0
builder,easy,7,25,0,0,0
builder,easy,7,26,0,0,0
builder,easy,7,27,0,0,0
builder,easy,7,28,0,0,0
builder,easy,7,29,0,0,0
builder,easy,7,30,0,0,0
builder,easy,7,31,0,0,0
builder,easy,7,32,0,0,0
builder,easy,7,33,0,0,0
builder,easy,7,34,0,0,0
builder,easy,7,35,0,0,0
builder,easy,7,36,0,0,0
builder,easy,7,37,0,0,0
builder,easy,7,38,0,0,0
builder,easy,7,39,0,0,0
builder,easy,7,40,0,0,0
builder,easy,7,41,0,0,0
builder,easy,7,42,0,0,0
builder,easy,7,43,0,0,0
builder,easy,7,44,0,0,0
builder,easy,7,45,0,0,0
builder,easy,7,46,0,0,0
builder,easy,7,47,0,0,0
builder,easy,7,48,0,0,0
builder,easy,7,49,0,0,0
builder,easy,7,50,0,0,0
builder,easy,7,51,0,0,0
builder,easy,7,52,0,0,0
builder,easy,7,53,0,0,0
builder,easy,7,54,0,0,0
builder,easy,7,55,0,0,0
builder,easy,7,56,0,0,0
builder,easy,7,57,0,0,0
builder,easy,7,58,0,0,0
builder,easy,7,59,0,0,0
builder,easy,7,60,0,0,0
builder,easy,7,61,0,0,0
builder,easy,7,62,0,0,0
builder,easy,7,63,0,0,0
builder,easy,7,64,0,0,0
builder,easy,7,65,0,0,0
builder,easy,7,66,0,0,0
builder,easy,7,67,0,0,0
builder,easy,7,68,0,0,0
builder,easy,7,69,0,0,0
builder,easy,7,70,0,0,0
builder,easy,7,71,0,0,0
builder,easy,7,72,0,0,0
builder,easy,7,73,0,0,0
builder,easy,7,74,0,0,0
builder,easy,7,75,0,0,0
builder,easy,7,76,0,0,0
builder,easy,7,77,0,0,0
builder,easy,7,78,0,0,0
builder,easy,7,79,0,0,0
builder,easy,7,80,0,0,0
builder,easy,7,81,0,0,0
builder,easy,7,82,0,0,0
builder,easy,7,83,0,0,0
builder,easy,7,84,0,0,0
builder,easy,7,85,0,0,0
builder,easy,7,86,0,0,0
builder,easy,7,87,0,0,0
builder,easy,7,88,0,0,0
builder,easy,7,89,0,0,0
builder,easy,7,90,0,0,0
builder,easy,7,91,0,0,0
builder,easy,7,92,0,0,0
builder,easy,7,93,0,0,0
builder,easy,7,94,0,0,0
builder,easy,7,95,0,0,0
builder,easy,7,96,0,0,0
builder,easy,7,97,0,0,0
builder,easy,7,98,0,0,0
builder,easy,7,99,0,0,0
builder,easy,7,100,0,0,0
builder,easy,19,1,0,0,0
builder,easy,19,2,0,0,0
builder,easy,19,3,0,0,0
builder,easy,19,4,0,0,0
builder,easy,19,5,0,0,0
builder,easy,19,6,0,0,0
builder,easy,19,7,0,0,0
builder,easy,19,8,0,0,0
builder,easy,19,9,0,0,0
builder,easy,19,10,0,0,0
builder,easy,19,11,0,0,0
builder,easy,19,12,0,0,0
builder,easy,19,13,0,0,0
builder,easy,19,14,0,0,0
builder,easy,19,15,0,0,0
builder,easy,19,16,0,0,0
builder,easy,19,17,0,0,0
builder,easy,19,18,0,0,0
builder,easy,19,19,0,0,0
builder,easy,19,20,0,0,0
builder,easy,19,21,0,0,0
builder,easy,19,22,0,0,0
builder,easy,19,23,0,0,0
builder,easy,19,24,0,0,0
builder,easy,19,25,0,0,0
builder,easy,19,26,0,0,0
builder,easy,19,27,0,0,0
builder,easy,19,28,0,0,0
builder,easy,19,29,0,0,0
builder,easy,19,30,0,0,0
builder,easy,19,31,0,0,0
builder,easy,19,32,0,0,0
builder,easy,19,33,0,0,0
builder,easy,19,34,0,0,0
builder,easy,19,35,0,0,0
builder,easy,19,36,0,0,0
builder,easy,19,37,0,0,0
builder,easy,19,38,0,0,0
builder,easy,19,39,0,0,0
builder,easy,19,40,0,0,0
builder,easy,19,41,0,0,0
builder,easy,19,42,0,0,0
builder,easy,19,43,0,0,0
builder,easy,19,44,0,0,0
builder,easy,19,45,0,0,0
builder,easy,19,46,0,0,0
builder,easy,19,47,0,0,0
builder,easy,19,48,0,0,0
builder,easy,19,49,0,0,0
builder,easy,19,50,0,0,0
builder,easy,19,51,0,0,0
builder,easy,19,52,0,0,0
builder,easy,19,53,0,0,0
builder,easy,19,54,0,0,0
builder,easy,19,55,0,0,0
builder,easy,19,56,0,0,0
builder,easy,19,57,0,0,0
builder,easy,19,58,0,0,0
builder,easy,19,59,0,0,0
builder,easy,19,60,0,0,0
builder,easy,19,61,0,0,0
builder,easy,19,62,0,0,0
builder,easy,19,63,0,0,0
builder,easy,19,64,0,0,0
builder,easy,19,65,0,0,0
builder,easy,19,66,0,0,0
builder,easy,19,67,0,0,0
builder,easy,19,68,0,0,0
builder,easy,19,69,0,0,0
builder,easy,19,70,0,0,0
builder,easy,19,71,0,0,0
builder,easy,19,72,0,0,0
builder,easy,19,73,0,0,0
builder,easy,19,74,0,0,0
builder,easy,19,75,0,0,0
builder,easy,19,76,0,0,0
builder,easy,19,77,0,0,0
builder,easy,19,78,0,0,0
builder,easy,19,79,0,0,0
builder,easy,19,80,0,0,0
builder,easy,19,81,0,0,0
builder,easy,19,82,0,0,0
builder,easy,19,83,0,0,0
builder,easy,19,84,0,0,0
builder,easy,19,85,0,0,0
builder,easy,19,86,0,0,0
builder,easy,19,87,0,0,0
builder,easy,19,88,0,0,0
builder,easy,19,89,0,0,0
builder,easy,19,90,0,0,0
builder,easy,19,91,0,0,0
builder,easy,19,92,0,0,0
builder,easy,19,93,0,0,0
builder,easy,19,94,0,0,0
builder,easy,19,95,0,0,0
builder,easy,19,96,0,0,0
builder,easy,19,97,0,0,0
builder,easy,19,98,0,0,0
builder,easy,19,99,0,0,0
builder,easy,19,100,0,0,0
builder,easy,42,1,0,0,0
builder,easy,42,2,0,0,0
builder,easy,42,3,0,0,0
builder,easy,42,4,0,0,0
builder,easy,42,5,0,0,0
builder,easy,42,6,0,0,0
builder,easy,42,7,0,0,0
builder,easy,42,8,0,0,0
builder,easy,42,9,0,0,0
builder,easy,42,10,0,0,0
builder,easy,42,11,0,0,0
builder,easy,42,12,0,0,0
builder,easy,42,13,0,0,0
builder,easy,42,14,0,0,0
builder,easy,42,15,0,0,0
builder,easy,42,16,0,0,0
builder,easy,42,17,0,0,0
builder,easy,42,18,0,0,0
builder,easy,42,19,0,0,0
builder,easy,42,20,0,0,0
builder,easy,42,21,0,0,0
builder,easy,42,22,0,0,0
builder,easy,42,23,0,0,0
isolationist,easy,7,1,0,0,0
isolationist,easy,7,2,0,0,0
isolationist,easy,7,3,0,0,0
isolationist,easy,7,4,0,0,0
isolationist,easy,7,5,0,0,0
isolationist,easy,7,6,0,0,0
isolationist,easy,7,7,0,0,0
isolationist,easy,7,8,0,0,0
isolationist,easy,7,9,0,0,0
isolationist,easy,7,10,0,0,0
isolationist,easy,7,11,0,0,0
isolationist,easy,7,12,0,0,0
isolationist,easy,7,13,0,0,0
isolationist,easy,7,14,0,0,0
isolationist,easy,7,15,0,0,0
isolationist,easy,7,16,0,0,0
isolationist,easy,7,17,0,0,0
isolationist,easy,7,18,0,0,0
isolationist,easy,19,1,0,0,0
isolationist,easy,19,2,0,0,0
isolationist,easy,19,3,0,0,0
isolationist,easy,19,4,0,0,0
isolationist,easy,19,5,0,0,0
isolationist,easy,19,6,0,0,0
isolationist,easy,19,7,0,0,0
isolationist,easy,19,8,0,0,0
isolationist,easy,19,9,0,0,0
isolationist,easy,19,10,0,0,0
isolationist,easy,19,11,0,0,0
isolationist,easy,19,12,0,0,0
isolationist,easy,19,13,0,0,0
isolationist,easy,19,14,0,0,0
isolationist,easy,19,15,0,0,0
isolationist,easy,19,16,0,0,0
isolationist,easy,19,17,0,0,0
isolationist,easy,19,18,0,0,0
isolationist,easy,19,19,0,0,0
isolationist,easy,19,20,0,0,0
isolationist,easy,19,21,0,0,0
isolationist,easy,42,1,0,0,0
isolationist,easy,42,2,0,0,0
isolationist,easy,42,3,0,0,0
isolationist,easy,42,4,0,0,0
isolationist,easy,42,5,0,0,0
isolationist,easy,42,6,0,0,0
isolationist,easy,42,7,0,0,0
isolationist,easy,42,8,0,0,0
isolationist,easy,42,9,0,0,0
isolationist,easy,42,10,0,0,0
isolationist,easy,42,11,0,0,0
isolationist,easy,42,12,0,0,0
isolationist,easy,42,13,0,0,0
isolationist,easy,42,14,0,0,0
isolationist,easy,42,15,0,0,0
isolationist,easy,42,16,0,0,0
isolationist,easy,42,17,0,0,0
isolationist,easy,42,18,0,0,0
isolationist,easy,42,19,0,0,0
isolationist,easy,42,20,0,0,0
isolationist,easy,42,21,0,0,0
isolationist,easy,42,22,0,0,0
expansionist,easy,7,1,0,0,0
expansionist,easy,7,2,0,0,0
expansionist,easy,7,3,0,0,0
expansionist,easy,7,4,0,0,0
expansionist,easy,7,5,0,0,0
expansionist,easy,7,6,0,0,0
expansionist,easy,7,7,0,0,0
expansionist,easy,7,8,0,0,0
expansionist,easy,7,9,0,0,0
expansionist,easy,7,10,0,0,0
expansionist,easy,7,11,0,0,0
expansionist,easy,7,12,0,0,0
expansionist,easy,7,13,0,0,0
expansionist,easy,7,14,0,0,0
expansionist,easy,7,15,0,0,0
expansionist,easy,7,16,0,0,0
expansionist,easy,7,17,0,0,0
expansionist,easy,7,18,0,0,0
expansionist,easy,7,19,0,0,0
expansionist,easy,19,1,0,0,0
expansionist,easy,19,2,0,0,0
expansionist,easy,19,3,0,0,0
expansionist,easy,19,4,0,0,0
expansionist,easy,19,5,0,0,0
expansionist,easy,19,6,0,0,0
expansionist,easy,19,7,0,0,0
expansionist,easy,19,8,0,0,0
